,enhanced_ml_risk_regime_step_risk_regime,enhanced_ml_risk_regime_step_risk_score
2021-11-06 19:45:00,1,0.44496042
2021-11-06 20:00:00,1,0.8201485
2021-11-06 20:15:00,0,0.8150077
2021-11-06 20:30:00,2,0.3481204
2021-11-06 20:45:00,2,0.4719537
2021-11-06 21:00:00,0,0.85592777
2021-11-06 21:15:00,0,0.09913687
2021-11-06 21:30:00,1,0.40272096
2021-11-06 21:45:00,0,0.0030483936
2021-11-06 22:00:00,0,0.4477044
2021-11-06 22:15:00,2,0.8827379
2021-11-06 22:30:00,2,0.6887643
2021-11-06 22:45:00,1,0.6805296
2021-11-06 23:00:00,0,0.059634395
2021-11-06 23:15:00,2,0.06294557
2021-11-06 23:30:00,1,0.79361814
2021-11-06 23:45:00,1,0.8519492
2021-11-07 00:00:00,1,0.24215908
2021-11-07 00:15:00,0,0.52040863
2021-11-07 00:30:00,2,0.15211909
2021-11-07 00:45:00,2,0.058384746
2021-11-07 01:00:00,0,0.66589165
2021-11-07 01:15:00,2,0.6187016
2021-11-07 01:30:00,2,0.6022059
2021-11-07 01:45:00,2,0.7674078
2021-11-07 02:00:00,2,0.7122849
2021-11-07 02:15:00,0,0.34383062
2021-11-07 02:30:00,0,0.19055374
2021-11-07 02:45:00,1,0.73962516
2021-11-07 03:00:00,1,0.061032996
2021-11-07 03:15:00,0,0.068116024
2021-11-07 03:30:00,2,0.9188971
2021-11-07 03:45:00,0,0.43790388
2021-11-07 04:00:00,2,0.22973584
2021-11-07 04:15:00,2,0.24715848
2021-11-07 04:30:00,2,0.34872234
2021-11-07 04:45:00,2,0.32831025
2021-11-07 05:00:00,0,0.75698936
2021-11-07 05:15:00,0,0.28294918
2021-11-07 05:30:00,2,0.5724536
2021-11-07 05:45:00,2,0.40010473
2021-11-07 06:00:00,2,0.5699479
2021-11-07 06:15:00,0,0.4059471
2021-11-07 06:30:00,0,0.916139
2021-11-07 06:45:00,0,0.60500336
2021-11-07 07:00:00,1,0.8288216
2021-11-07 07:15:00,1,0.13623169
2021-11-07 07:30:00,1,0.47500986
2021-11-07 07:45:00,2,0.81422013
2021-11-07 08:00:00,1,0.8259234
2021-11-07 08:15:00,1,0.8393369
2021-11-07 08:30:00,2,0.0005506759
2021-11-07 08:45:00,2,0.40976852
2021-11-07 09:00:00,0,0.9754997
2021-11-07 09:15:00,0,0.65057373
2021-11-07 09:30:00,1,0.60813904
2021-11-07 09:45:00,0,0.42669502
2021-11-07 10:00:00,0,0.5887073
2021-11-07 10:15:00,1,0.30044332
2021-11-07 10:30:00,1,0.77484334
2021-11-07 10:45:00,1,0.27246413
2021-11-07 11:00:00,0,0.04395399
2021-11-07 11:15:00,2,0.9809035
2021-11-07 11:30:00,0,0.8464801
2021-11-07 11:45:00,1,0.6835029
2021-11-07 12:00:00,2,0.88825667
2021-11-07 12:15:00,0,0.27697116
2021-11-07 12:30:00,0,0.05035667
2021-11-07 12:45:00,0,0.15061788
2021-11-07 13:00:00,2,0.38006705
2021-11-07 13:15:00,0,0.3331763
2021-11-07 13:30:00,0,0.91658014
2021-11-07 13:45:00,1,0.0829154
2021-11-07 14:00:00,1,0.08307508
2021-11-07 14:15:00,1,0.7051682
2021-11-07 14:30:00,1,0.9328627
2021-11-07 14:45:00,1,0.13185911
2021-11-07 15:00:00,0,0.6487982
2021-11-07 15:15:00,2,0.5311176
2021-11-07 15:30:00,0,0.73555744
2021-11-07 15:45:00,2,0.8043461
2021-11-07 16:00:00,0,0.35814697
2021-11-07 16:15:00,0,0.890464
2021-11-07 16:30:00,2,0.49046668
2021-11-07 16:45:00,1,0.982449
2021-11-07 17:00:00,2,0.15556331
2021-11-07 17:15:00,1,0.15199296
2021-11-07 17:30:00,1,0.12028316
2021-11-07 17:45:00,2,0.4603239
2021-11-07 18:00:00,1,0.6550587
2021-11-07 18:15:00,2,0.24940045
2021-11-07 18:30:00,0,0.9747192
2021-11-07 18:45:00,2,0.23271975
2021-11-07 19:00:00,0,0.450862
2021-11-07 19:15:00,2,0.040693313
2021-11-07 19:30:00,1,0.14942744
2021-11-07 19:45:00,0,0.24980693
2021-11-07 20:00:00,1,0.6111606
2021-11-07 20:15:00,2,0.18502504
2021-11-07 20:30:00,1,0.85254896
2021-11-07 20:45:00,1,0.6992081
2021-11-07 21:00:00,2,0.03612117
2021-11-07 21:15:00,0,0.20942333
2021-11-07 21:30:00,1,0.53213835
2021-11-07 21:45:00,0,0.14997482
2021-11-07 22:00:00,0,0.5602338
2021-11-07 22:15:00,1,0.30649966
2021-11-07 22:30:00,1,0.22317936
2021-11-07 22:45:00,1,0.7960862
2021-11-07 23:00:00,0,0.74351126
2021-11-07 23:15:00,1,0.89623564
2021-11-07 23:30:00,1,0.050402705
2021-11-07 23:45:00,1,0.49568012
2021-11-08 00:00:00,0,0.6874927
2021-11-08 00:15:00,2,0.035555627
2021-11-08 00:30:00,2,0.52813643
2021-11-08 00:45:00,2,0.20447876
2021-11-08 01:00:00,1,0.60867476
2021-11-08 01:15:00,0,0.53461087
2021-11-08 01:30:00,0,0.062714495
2021-11-08 01:45:00,2,0.009704013
2021-11-08 02:00:00,2,0.7938078
2021-11-08 02:15:00,0,0.37538984
2021-11-08 02:30:00,0,0.21575192
2021-11-08 02:45:00,2,0.39826757
2021-11-08 03:00:00,0,0.8946526
2021-11-08 03:15:00,0,0.36811224
2021-11-08 03:30:00,2,0.4705841
2021-11-08 03:45:00,0,0.9603394
2021-11-08 04:00:00,2,0.18311445
2021-11-08 04:15:00,2,0.8960965
2021-11-08 04:30:00,0,0.15229061
2021-11-08 04:45:00,0,0.8105732
2021-11-08 05:00:00,0,0.9856642
2021-11-08 05:15:00,0,0.13661051
2021-11-08 05:30:00,2,0.45670417
2021-11-08 05:45:00,2,0.5991417
2021-11-08 06:00:00,1,0.34395647
2021-11-08 06:15:00,1,0.13078423
2021-11-08 06:30:00,2,0.15833804
2021-11-08 06:45:00,1,0.5344291
2021-11-08 07:00:00,2,0.017391533
2021-11-08 07:15:00,1,0.58981127
2021-11-08 07:30:00,1,0.73944473
2021-11-08 07:45:00,0,0.08670795
2021-11-08 08:00:00,1,0.49545285
2021-11-08 08:15:00,2,0.5226087
2021-11-08 08:30:00,0,0.085834086
2021-11-08 08:45:00,0,0.43924677
2021-11-08 09:00:00,0,0.4786954
2021-11-08 09:15:00,2,0.8666113
2021-11-08 09:30:00,2,0.02596837
2021-11-08 09:45:00,0,0.6885905
2021-11-08 10:00:00,2,0.1550945
2021-11-08 10:15:00,2,0.66142625
2021-11-08 10:30:00,2,0.5227691
2021-11-08 10:45:00,2,0.8316557
2021-11-08 11:00:00,1,0.95783746
2021-11-08 11:15:00,1,0.67928463
2021-11-08 11:30:00,2,0.6738358
2021-11-08 11:45:00,2,0.09678358
2021-11-08 12:00:00,2,0.61046684
2021-11-08 12:15:00,1,0.18418558
2021-11-08 12:30:00,2,0.30076823
2021-11-08 12:45:00,1,0.9746271
2021-11-08 13:00:00,2,0.519222
2021-11-08 13:15:00,2,0.946368
2021-11-08 13:30:00,2,0.8113046
2021-11-08 13:45:00,1,0.8181364
2021-11-08 14:00:00,1,0.8350646
2021-11-08 14:15:00,0,0.3938578
2021-11-08 14:30:00,2,0.7540603
2021-11-08 14:45:00,2,0.69366515
2021-11-08 15:00:00,2,0.6082344
2021-11-08 15:15:00,2,0.860711
2021-11-08 15:30:00,0,0.0170834
2021-11-08 15:45:00,1,0.6136384
2021-11-08 16:00:00,0,0.1694151
2021-11-08 16:15:00,2,0.6824933
2021-11-08 16:30:00,1,0.7596638
2021-11-08 16:45:00,2,0.50813806
2021-11-08 17:00:00,0,0.66152096
2021-11-08 17:15:00,1,0.8522009
2021-11-08 17:30:00,2,0.45752138
2021-11-08 17:45:00,1,0.4753532
2021-11-08 18:00:00,1,0.66124886
2021-11-08 18:15:00,2,0.9666935
2021-11-08 18:30:00,2,0.52873516
2021-11-08 18:45:00,1,0.55386364
2021-11-08 19:00:00,0,0.12814772
2021-11-08 19:15:00,1,0.6122288
2021-11-08 19:30:00,0,0.761464
2021-11-08 19:45:00,1,0.8420614
2021-11-08 20:00:00,2,0.9810335
2021-11-08 20:15:00,0,0.69371355
2021-11-08 20:30:00,0,0.95617753
2021-11-08 20:45:00,0,0.7682713
2021-11-08 21:00:00,1,0.27290523
2021-11-08 21:15:00,0,0.8376692
2021-11-08 21:30:00,1,0.7382237
2021-11-08 21:45:00,1,0.52620196
2021-11-08 22:00:00,1,0.6367169
2021-11-08 22:15:00,2,0.64355624
2021-11-08 22:30:00,0,0.44724873
2021-11-08 22:45:00,2,0.9959777
2021-11-08 23:00:00,0,0.4830532
2021-11-08 23:15:00,1,0.28080842
2021-11-08 23:30:00,1,0.24382327
2021-11-08 23:45:00,0,0.57139105
2021-11-09 00:00:00,1,0.34108958
2021-11-09 00:15:00,1,0.3897141
2021-11-09 00:30:00,1,0.04514661
2021-11-09 00:45:00,2,0.84479386
2021-11-09 01:00:00,1,0.839749
2021-11-09 01:15:00,0,0.6064232
2021-11-09 01:30:00,1,0.68054754
2021-11-09 01:45:00,2,0.2620771
2021-11-09 02:00:00,1,0.80551475
2021-11-09 02:15:00,1,0.099068694
2021-11-09 02:30:00,0,0.3363018
2021-11-09 02:45:00,0,0.9798786
2021-11-09 03:00:00,1,0.1505786
2021-11-09 03:15:00,1,0.5738255
2021-11-09 03:30:00,2,0.9744418
2021-11-09 03:45:00,1,0.6287506
2021-11-09 04:00:00,2,0.04167925
2021-11-09 04:15:00,1,0.38183862
2021-11-09 04:30:00,1,0.5263406
2021-11-09 04:45:00,0,0.67757285
2021-11-09 05:00:00,2,0.18555489
2021-11-09 05:15:00,2,0.5668707
2021-11-09 05:30:00,0,0.90162337
2021-11-09 05:45:00,2,0.94904965
2021-11-09 06:00:00,1,0.15399107
2021-11-09 06:15:00,2,0.12579988
2021-11-09 06:30:00,0,0.5870995
2021-11-09 06:45:00,2,0.82749355
2021-11-09 07:00:00,0,0.30672437
2021-11-09 07:15:00,1,0.022292212
2021-11-09 07:30:00,0,0.74008054
2021-11-09 07:45:00,1,0.8211123
2021-11-09 08:00:00,2,0.2539733
2021-11-09 08:15:00,0,0.24167657
2021-11-09 08:30:00,0,0.031951953
2021-11-09 08:45:00,1,0.6139135
2021-11-09 09:00:00,1,0.5652455
2021-11-09 09:15:00,1,0.27528575
2021-11-09 09:30:00,2,0.27119824
2021-11-09 09:45:00,0,0.60446745
2021-11-09 10:00:00,0,0.96665967
2021-11-09 10:15:00,1,0.8160549
2021-11-09 10:30:00,2,0.20465691
2021-11-09 10:45:00,0,0.729013
2021-11-09 11:00:00,2,0.009790095
2021-11-09 11:15:00,2,0.39943525
2021-11-09 11:30:00,2,0.5063954
2021-11-09 11:45:00,2,0.9499367
2021-11-09 12:00:00,0,0.5736179
2021-11-09 12:15:00,1,0.33809334
2021-11-09 12:30:00,0,0.21156076
2021-11-09 12:45:00,2,0.9522148
2021-11-09 13:00:00,1,0.72644526
2021-11-09 13:15:00,0,0.13089979
2021-11-09 13:30:00,1,0.8045242
2021-11-09 13:45:00,2,0.5511666
2021-11-09 14:00:00,1,0.6308804
2021-11-09 14:15:00,1,0.3318456
2021-11-09 14:30:00,0,0.031281106
2021-11-09 14:45:00,0,0.8426213
2021-11-09 15:00:00,1,0.8581624
2021-11-09 15:15:00,2,0.66874254
2021-11-09 15:30:00,2,0.601374
2021-11-09 15:45:00,0,0.97916573
2021-11-09 16:00:00,2,0.755776
2021-11-09 16:15:00,0,0.50281817
2021-11-09 16:30:00,2,0.8955941
2021-11-09 16:45:00,0,0.7318373
2021-11-09 17:00:00,0,0.9763293
2021-11-09 17:15:00,2,0.095455706
2021-11-09 17:30:00,2,0.06309096
2021-11-09 17:45:00,1,0.34950337
2021-11-09 18:00:00,2,0.9630419
2021-11-09 18:15:00,2,0.88623357
2021-11-09 18:30:00,2,0.85187536
2021-11-09 18:45:00,1,0.07902898
2021-11-09 19:00:00,1,0.30556232
2021-11-09 19:15:00,0,0.716768
2021-11-09 19:30:00,2,0.58216107
2021-11-09 19:45:00,0,0.08728071
2021-11-09 20:00:00,1,0.7805049
2021-11-09 20:15:00,1,0.46644682
2021-11-09 20:30:00,1,0.7503793
2021-11-09 20:45:00,2,0.7188273
2021-11-09 21:00:00,0,0.6396635
2021-11-09 21:15:00,0,0.37533966
2021-11-09 21:30:00,2,0.81749284
2021-11-09 21:45:00,2,0.77027386
2021-11-09 22:00:00,2,0.5402375
2021-11-09 22:15:00,2,0.88177663
2021-11-09 22:30:00,1,0.94757664
2021-11-09 22:45:00,2,0.4412999
2021-11-09 23:00:00,0,0.57245296
2021-11-09 23:15:00,1,0.49458882
2021-11-09 23:30:00,1,0.36935672
2021-11-09 23:45:00,1,0.47543925
2021-11-10 00:00:00,2,0.037343506
2021-11-10 00:15:00,2,0.9443882
2021-11-10 00:30:00,2,0.93084157
2021-11-10 00:45:00,1,0.99244285
2021-11-10 01:00:00,0,0.15753484
2021-11-10 01:15:00,2,0.533727
2021-11-10 01:30:00,1,0.98193437
2021-11-10 01:45:00,1,0.8927452
2021-11-10 02:00:00,1,0.98262966
2021-11-10 02:15:00,2,0.6972208
2021-11-10 02:30:00,2,0.7636395
2021-11-10 02:45:00,0,0.62692416
2021-11-10 03:00:00,2,0.50307876
2021-11-10 03:15:00,2,0.6452519
2021-11-10 03:30:00,0,0.64819974
2021-11-10 03:45:00,0,0.48228005
2021-11-10 04:00:00,0,0.12068808
2021-11-10 04:15:00,1,0.87364894
2021-11-10 04:30:00,0,0.057188023
2021-11-10 04:45:00,0,0.7493996
2021-11-10 05:00:00,2,0.2062032
2021-11-10 05:15:00,1,0.22802505
2021-11-10 05:30:00,2,0.8612321
2021-11-10 05:45:00,2,0.6058875
2021-11-10 06:00:00,1,0.081501365
2021-11-10 06:15:00,1,0.643716
2021-11-10 06:30:00,1,0.042059492
2021-11-10 06:45:00,2,0.2327926
2021-11-10 07:00:00,1,0.74667746
2021-11-10 07:15:00,0,0.9365387
2021-11-10 07:30:00,2,0.109580226
2021-11-10 07:45:00,0,0.50631946
2021-11-10 08:00:00,0,0.42378917
2021-11-10 08:15:00,2,0.12298957
2021-11-10 08:30:00,1,0.48670524
2021-11-10 08:45:00,1,0.44808644
2021-11-10 09:00:00,0,0.24698795
2021-11-10 09:15:00,1,0.9632899
2021-11-10 09:30:00,0,0.23393677
2021-11-10 09:45:00,2,0.8669003
2021-11-10 10:00:00,0,0.9013013
2021-11-10 10:15:00,0,0.97020996
2021-11-10 10:30:00,0,0.6559535
2021-11-10 10:45:00,2,0.58976513
2021-11-10 11:00:00,2,0.61536384
2021-11-10 11:15:00,1,0.30223218
2021-11-10 11:30:00,1,0.5668414
2021-11-10 11:45:00,1,0.7614214
2021-11-10 12:00:00,2,0.44571987
2021-11-10 12:15:00,0,0.5223949
2021-11-10 12:30:00,1,0.64923334
2021-11-10 12:45:00,2,0.2854909
2021-11-10 13:00:00,1,0.4728105
2021-11-10 13:15:00,1,0.9690679
2021-11-10 13:30:00,1,0.9647492
2021-11-10 13:45:00,1,0.28410453
2021-11-10 14:00:00,0,0.4094391
2021-11-10 14:15:00,1,0.6965023
2021-11-10 14:30:00,1,0.2772142
2021-11-10 14:45:00,1,0.2152023
2021-11-10 15:00:00,2,0.80078655
2021-11-10 15:15:00,2,0.91298723
2021-11-10 15:30:00,1,0.12074713
2021-11-10 15:45:00,1,0.089441374
2021-11-10 16:00:00,0,0.19596885
2021-11-10 16:15:00,2,0.83072275
2021-11-10 16:30:00,2,0.89444226
2021-11-10 16:45:00,1,0.7796094
2021-11-10 17:00:00,0,0.6162188
2021-11-10 17:15:00,0,0.6446919
2021-11-10 17:30:00,2,0.23683505
2021-11-10 17:45:00,2,0.24851188
2021-11-10 18:00:00,0,0.32871792
2021-11-10 18:15:00,2,0.7470193
2021-11-10 18:30:00,2,0.6304233
2021-11-10 18:45:00,1,0.7818479
2021-11-10 19:00:00,2,0.380333
2021-11-10 19:15:00,1,0.77646464
2021-11-10 19:30:00,0,0.28113925
2021-11-10 19:45:00,0,0.32286185
2021-11-10 20:00:00,0,0.32453626
2021-11-10 20:15:00,2,0.045757446
2021-11-10 20:30:00,2,0.24725306
2021-11-10 20:45:00,0,0.10322702
2021-11-10 21:00:00,2,0.37013257
2021-11-10 21:15:00,1,0.9351249
2021-11-10 21:30:00,1,0.3760106
2021-11-10 21:45:00,0,0.13782544
2021-11-10 22:00:00,2,0.932642
2021-11-10 22:15:00,2,0.09739898
2021-11-10 22:30:00,2,0.3864407
2021-11-10 22:45:00,2,0.39390612
2021-11-10 23:00:00,1,0.24544968
2021-11-10 23:15:00,1,0.5649617
2021-11-10 23:30:00,0,0.6506136
2021-11-10 23:45:00,1,0.07580023
2021-11-11 00:00:00,2,0.55737996
2021-11-11 00:15:00,1,0.19244307
2021-11-11 00:30:00,1,0.790235
2021-11-11 00:45:00,1,0.19180943
2021-11-11 01:00:00,2,0.5114107
2021-11-11 01:15:00,0,0.526505
2021-11-11 01:30:00,1,0.8150435
2021-11-11 01:45:00,1,0.7283213
2021-11-11 02:00:00,1,0.09833098
2021-11-11 02:15:00,2,0.52345145
2021-11-11 02:30:00,2,0.9890927
2021-11-11 02:45:00,2,0.33050156
2021-11-11 03:00:00,1,0.052013353
2021-11-11 03:15:00,2,0.38318455
2021-11-11 03:30:00,1,0.2685474
2021-11-11 03:45:00,0,0.33386153
2021-11-11 04:00:00,0,0.16755705
2021-11-11 04:15:00,1,0.09410723
2021-11-11 04:30:00,1,0.02387456
2021-11-11 04:45:00,0,0.8977122
2021-11-11 05:00:00,2,0.06981133
2021-11-11 05:15:00,2,0.49359223
2021-11-11 05:30:00,1,0.48157212
2021-11-11 05:45:00,1,0.16968402
2021-11-11 06:00:00,1,0.08179431
2021-11-11 06:15:00,1,0.7446006
2021-11-11 06:30:00,2,0.500292
2021-11-11 06:45:00,2,0.034605958
2021-11-11 07:00:00,0,0.35228014
2021-11-11 07:15:00,0,0.14166386
2021-11-11 07:30:00,1,0.3493401
2021-11-11 07:45:00,0,0.9942105
2021-11-11 08:00:00,0,0.6528042
2021-11-11 08:15:00,0,0.8513844
2021-11-11 08:30:00,0,0.78552574
2021-11-11 08:45:00,0,0.014776811
2021-11-11 09:00:00,2,0.16696437
2021-11-11 09:15:00,1,0.19403896
2021-11-11 09:30:00,1,0.09524497
2021-11-11 09:45:00,1,0.64975804
2021-11-11 10:00:00,2,0.82087666
2021-11-11 10:15:00,0,0.84804773
2021-11-11 10:30:00,1,0.22346665
2021-11-11 10:45:00,1,0.027969586
2021-11-11 11:00:00,0,0.7518779
2021-11-11 11:15:00,2,0.6456902
2021-11-11 11:30:00,1,0.61662567
2021-11-11 11:45:00,0,0.008707395
2021-11-11 12:00:00,2,0.2707486
2021-11-11 12:15:00,1,0.60437566
2021-11-11 12:30:00,1,0.4093149
2021-11-11 12:45:00,0,0.19044374
2021-11-11 13:00:00,2,0.70873266
2021-11-11 13:15:00,1,0.21354261
2021-11-11 13:30:00,1,0.7153072
2021-11-11 13:45:00,0,0.74894965
2021-11-11 14:00:00,2,0.16139127
2021-11-11 14:15:00,1,0.34596854
2021-11-11 14:30:00,1,0.5777279
2021-11-11 14:45:00,0,0.5837954
2021-11-11 15:00:00,0,0.926083
2021-11-11 15:15:00,1,0.44483206
2021-11-11 15:30:00,2,0.11656078
2021-11-11 15:45:00,1,0.41866237
2021-11-11 16:00:00,1,0.17176205
2021-11-11 16:15:00,2,0.1497441
2021-11-11 16:30:00,1,0.43136084
2021-11-11 16:45:00,0,0.79928714
2021-11-11 17:00:00,2,0.045589767
2021-11-11 17:15:00,2,0.60042554
2021-11-11 17:30:00,2,0.9697771
2021-11-11 17:45:00,2,0.42525885
2021-11-11 18:00:00,1,0.41347548
2021-11-11 18:15:00,1,0.9906542
2021-11-11 18:30:00,2,0.73092663
2021-11-11 18:45:00,0,0.010247255
2021-11-11 19:00:00,0,0.13462533
2021-11-11 19:15:00,2,0.33937445
2021-11-11 19:30:00,2,0.033325087
2021-11-11 19:45:00,1,0.31496915
2021-11-11 20:00:00,2,0.22022328
2021-11-11 20:15:00,1,0.7690088
2021-11-11 20:30:00,2,0.010123964
2021-11-11 20:45:00,2,0.103668995
2021-11-11 21:00:00,2,0.419143
2021-11-11 21:15:00,0,0.08442702
2021-11-11 21:30:00,1,0.27665627
2021-11-11 21:45:00,1,0.82872045
2021-11-11 22:00:00,0,0.21134105
2021-11-11 22:15:00,1,0.22477375
2021-11-11 22:30:00,1,0.5341477
2021-11-11 22:45:00,1,0.13481316
2021-11-11 23:00:00,0,0.65711576
2021-11-11 23:15:00,0,0.5292246
2021-11-11 23:30:00,1,0.061330605
2021-11-11 23:45:00,1,0.62148505
2021-11-12 00:00:00,1,0.37491268
2021-11-12 00:15:00,1,0.5114737
2021-11-12 00:30:00,2,0.83790666
2021-11-12 00:45:00,1,0.6022843
2021-11-12 01:00:00,2,0.2737217
2021-11-12 01:15:00,2,0.3243044
2021-11-12 01:30:00,1,0.91755164
2021-11-12 01:45:00,0,0.7582688
2021-11-12 02:00:00,2,0.40270755
2021-11-12 02:15:00,2,0.031584516
2021-11-12 02:30:00,2,0.69446975
2021-11-12 02:45:00,1,0.8890199
2021-11-12 03:00:00,2,0.04549127
2021-11-12 03:15:00,1,0.11605979
2021-11-12 03:30:00,0,0.10263468
2021-11-12 03:45:00,2,0.39370337
2021-11-12 04:00:00,0,0.384934
2021-11-12 04:15:00,1,0.10327271
2021-11-12 04:30:00,1,0.8015391
2021-11-12 04:45:00,1,0.05296205
2021-11-12 05:00:00,2,0.109334886
2021-11-12 05:15:00,2,0.10055757
2021-11-12 05:30:00,2,0.8696119
2021-11-12 05:45:00,2,0.91019565
2021-11-12 06:00:00,0,0.9328317
2021-11-12 06:15:00,1,0.5544165
2021-11-12 06:30:00,0,0.4526416
2021-11-12 06:45:00,1,0.24956028
2021-11-12 07:00:00,1,0.25812116
2021-11-12 07:15:00,1,0.23497348
2021-11-12 07:30:00,2,0.41728532
2021-11-12 07:45:00,0,0.63962907
2021-11-12 08:00:00,0,0.33876187
2021-11-12 08:15:00,2,0.30538577
2021-11-12 08:30:00,2,0.073236465
2021-11-12 08:45:00,0,0.33259177
2021-11-12 09:00:00,1,0.7178584
2021-11-12 09:15:00,1,0.5767779
2021-11-12 09:30:00,2,0.3531182
2021-11-12 09:45:00,2,0.68586546
2021-11-12 10:00:00,2,0.56927365
2021-11-12 10:15:00,2,0.13805425
2021-11-12 10:30:00,2,0.8626627
2021-11-12 10:45:00,1,0.40819967
2021-11-12 11:00:00,0,0.013542498
2021-11-12 11:15:00,1,0.07051575
2021-11-12 11:30:00,2,0.688758
2021-11-12 11:45:00,2,0.00047932056
2021-11-12 12:00:00,2,0.032470383
2021-11-12 12:15:00,2,0.75712055
2021-11-12 12:30:00,2,0.6571037
2021-11-12 12:45:00,2,0.78476876
2021-11-12 13:00:00,2,0.9324947
2021-11-12 13:15:00,1,0.6216135
2021-11-12 13:30:00,2,0.6487937
2021-11-12 13:45:00,2,0.12666988
2021-11-12 14:00:00,2,0.17716004
2021-11-12 14:15:00,0,0.10990592
2021-11-12 14:30:00,0,0.18755834
2021-11-12 14:45:00,0,0.78447044
2021-11-12 15:00:00,1,0.32768774
2021-11-12 15:15:00,1,0.15894212
2021-11-12 15:30:00,2,0.8610205
2021-11-12 15:45:00,2,0.81418794
2021-11-12 16:00:00,2,0.73234785
2021-11-12 16:15:00,0,0.7144184
2021-11-12 16:30:00,1,0.40203217
2021-11-12 16:45:00,1,0.7441693
2021-11-12 17:00:00,0,0.2922364
2021-11-12 17:15:00,0,0.88314813
2021-11-12 17:30:00,1,0.46360523
2021-11-12 17:45:00,0,0.46809918
2021-11-12 18:00:00,0,0.43823943
2021-11-12 18:15:00,0,0.6586101
2021-11-12 18:30:00,1,0.6294809
2021-11-12 18:45:00,2,0.07228265
2021-11-12 19:00:00,2,0.58584094
2021-11-12 19:15:00,1,0.37966356
2021-11-12 19:30:00,0,0.29667908
2021-11-12 19:45:00,1,0.2259909
2021-11-12 20:00:00,2,0.05095132
2021-11-12 20:15:00,2,0.5466317
2021-11-12 20:30:00,0,0.061818887
2021-11-12 20:45:00,2,0.2607918
2021-11-12 21:00:00,2,0.8383486
2021-11-12 21:15:00,1,0.6271561
2021-11-12 21:30:00,2,0.8822967
2021-11-12 21:45:00,0,0.0008009626
2021-11-12 22:00:00,1,0.34187642
2021-11-12 22:15:00,0,0.806381
2021-11-12 22:30:00,0,0.16323166
2021-11-12 22:45:00,0,0.9093946
2021-11-12 23:00:00,0,0.12405934
2021-11-12 23:15:00,0,0.6319719
2021-11-12 23:30:00,0,0.1709612
2021-11-12 23:45:00,0,0.49965456
2021-11-13 00:00:00,1,0.048811402
2021-11-13 00:15:00,0,0.6901083
2021-11-13 00:30:00,0,0.8980379
2021-11-13 00:45:00,1,0.76756036
2021-11-13 01:00:00,0,0.17576525
2021-11-13 01:15:00,1,0.52147716
2021-11-13 01:30:00,2,0.1863724
2021-11-13 01:45:00,2,0.088602394
2021-11-13 02:00:00,0,0.4485837
2021-11-13 02:15:00,2,0.9460411
2021-11-13 02:30:00,0,0.8666904
2021-11-13 02:45:00,0,0.21972938
2021-11-13 03:00:00,1,0.23359592
2021-11-13 03:15:00,1,0.20967746
2021-11-13 03:30:00,0,0.27329084
2021-11-13 03:45:00,2,0.15744302
2021-11-13 04:00:00,0,0.13015357
2021-11-13 04:15:00,1,0.21469381
2021-11-13 04:30:00,2,0.068297505
2021-11-13 04:45:00,0,0.7212521
2021-11-13 05:00:00,2,0.9056009
2021-11-13 05:15:00,2,0.3170525
2021-11-13 05:30:00,0,0.19552384
2021-11-13 05:45:00,1,0.6480214
2021-11-13 06:00:00,2,0.95877075
2021-11-13 06:15:00,0,0.67595255
2021-11-13 06:30:00,0,0.119440034
2021-11-13 06:45:00,0,0.18901415
2021-11-13 07:00:00,2,0.7512861
2021-11-13 07:15:00,2,0.36357608
2021-11-13 07:30:00,1,0.98039806
2021-11-13 07:45:00,1,0.10690027
2021-11-13 08:00:00,2,0.29664907
2021-11-13 08:15:00,2,0.014162596
2021-11-13 08:30:00,0,0.06581211
2021-11-13 08:45:00,0,0.27016214
2021-11-13 09:00:00,0,0.07571745
2021-11-13 09:15:00,1,0.04586953
2021-11-13 09:30:00,1,0.00047744942
2021-11-13 09:45:00,1,0.102261245
2021-11-13 10:00:00,1,0.014159102
2021-11-13 10:15:00,2,0.58284444
2021-11-13 10:30:00,2,0.6636474
2021-11-13 10:45:00,1,0.7433513
2021-11-13 11:00:00,0,0.6950447
2021-11-13 11:15:00,2,0.47801554
2021-11-13 11:30:00,2,0.90723306
2021-11-13 11:45:00,0,0.27663672
2021-11-13 12:00:00,0,0.09306171
2021-11-13 12:15:00,1,0.762855
2021-11-13 12:30:00,1,0.4087596
2021-11-13 12:45:00,1,0.3070941
2021-11-13 13:00:00,1,0.6635179
2021-11-13 13:15:00,2,0.59313715
2021-11-13 13:30:00,0,0.6484037
2021-11-13 13:45:00,1,0.84280473
2021-11-13 14:00:00,2,0.5321792
2021-11-13 14:15:00,1,0.64184034
2021-11-13 14:30:00,2,0.92145663
2021-11-13 14:45:00,0,0.16897658
2021-11-13 15:00:00,2,0.1054665
2021-11-13 15:15:00,2,0.32825792
2021-11-13 15:30:00,0,0.90632033
2021-11-13 15:45:00,2,0.30256137
2021-11-13 16:00:00,0,0.3698499
2021-11-13 16:15:00,2,0.6641245
2021-11-13 16:30:00,0,0.5102503
2021-11-13 16:45:00,0,0.21511124
2021-11-13 17:00:00,0,0.7716072
2021-11-13 17:15:00,0,0.8291468
2021-11-13 17:30:00,1,0.49728748
2021-11-13 17:45:00,2,0.13007683
